datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-02-18 06:25:40+00:00,0.0,0.0,0.0,0,0,2.569547,520.6328125,0.2569547,74.37611607142857
2021-02-18 06:25:50+00:00,0.0,0.0,0.0,0,0,2.569547,520.6328125,0.2569547,74.37611607142857
2021-02-18 06:26:00+00:00,0.0,0.0,0.0,0,0,3.366792,520.98046875,0.3366792,74.42578125
2021-02-18 06:26:10+00:00,0.0,0.0,0.0,0,0,3.366792,520.98046875,0.3366792,74.42578125
2021-02-18 06:26:20+00:00,0.0,0.0,0.0,0,0,3.366792,520.98046875,0.3366792,74.42578125
2021-02-18 06:26:30+00:00,0.0,0.0,0.0,0,0,3.366792,520.98046875,0.3366792,74.42578125
2021-02-18 06:26:40+00:00,0.0,0.0,0.0,0,0,3.366792,520.98046875,0.3366792,74.42578125
2021-02-18 06:27:00+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:27:10+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:27:20+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:27:30+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:27:40+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:27:50+00:00,0.0,0.0,0.0,0,0,3.002208,520.83203125,0.3002208,74.40457589285714
2021-02-18 06:28:00+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:28:10+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:28:20+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:28:30+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:28:40+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:28:50+00:00,0.0,0.0,0.0,0,0,2.320551,520.83203125,0.2320551,74.40457589285714
2021-02-18 06:29:00+00:00,0.0,0.0,0.0,0,0,2.836905,521.02734375,0.2836904999999999,74.43247767857143
2021-02-18 06:29:10+00:00,0.0,0.0,0.0,0,0,2.836905,521.02734375,0.2836904999999999,74.43247767857143
2021-02-18 06:29:20+00:00,0.0,0.0,0.0,0,0,2.836905,521.02734375,0.2836904999999999,74.43247767857143
2021-02-18 06:29:30+00:00,0.0,0.0,0.0,0,0,2.836905,521.02734375,0.2836904999999999,74.43247767857143
2021-02-18 06:29:40+00:00,0.0,0.0,0.0,0,0,2.836905,521.02734375,0.2836904999999999,74.43247767857143
2021-02-18 06:30:00+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:30:10+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:30:20+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:30:30+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:30:40+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:30:50+00:00,0.0,0.0,0.0,0,0,3.203229,521.0234375,0.3203229,74.43191964285715
2021-02-18 06:31:00+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:31:10+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:31:20+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:31:30+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:31:40+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:31:50+00:00,0.0,0.0,0.0,0,0,2.246583,521.02734375,0.2246582999999999,74.43247767857143
2021-02-18 06:32:00+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:32:10+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:32:20+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:32:30+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:32:40+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:32:50+00:00,0.0,0.0,0.0,0,0,2.665918,520.87109375,0.2665918,74.41015625
2021-02-18 06:33:10+00:00,0.0,0.0,0.0,0,0,2.200103,520.87109375,0.2200103,74.41015625
2021-02-18 06:33:20+00:00,0.0,0.0,0.0,0,0,2.200103,520.87109375,0.2200103,74.41015625
2021-02-18 06:33:30+00:00,0.0,0.0,0.0,0,0,2.200103,520.87109375,0.2200103,74.41015625
2021-02-18 06:33:40+00:00,0.0,0.0,0.0,0,0,2.200103,520.87109375,0.2200103,74.41015625
2021-02-18 06:33:50+00:00,0.0,0.0,0.0,0,0,2.200103,520.87109375,0.2200103,74.41015625
2021-02-18 06:34:00+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:34:10+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:34:20+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:34:30+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:34:40+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:34:50+00:00,0.0,0.0,0.0,0,0,2.758057,520.87109375,0.2758057,74.41015625
2021-02-18 06:35:00+00:00,0.0,0.0,0.0,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:35:10+00:00,2668.45859442592,41.23109600896525,27.50586812568089,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:35:20+00:00,18.89254175541125,131.4366998577525,2.483173340256046,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:35:30+00:00,34.49642070112017,132.27677274429954,2.2857041289039826,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:35:40+00:00,156.684463299847,263.61561033165503,10.326117605569245,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:35:50+00:00,13.9885657475292,105.54765291607396,1.476460282313893,0,0,292.535246,530.609375,29.2535246,75.80133928571429
2021-02-18 06:36:00+00:00,22.03527202285192,108.28466792041968,2.3860821135306343,0,0,466.351353,539.46875,46.6351353,77.06696428571429
2021-02-18 06:36:20+00:00,32.30546891203065,132.8590629306092,2.1513846112458817,0,0,466.351353,539.46875,46.6351353,77.06696428571429
2021-02-18 06:36:30+00:00,145.98936795185668,264.8509574765137,9.666355970860078,0,0,466.351353,539.46875,46.6351353,77.06696428571429
2021-02-18 06:36:40+00:00,31.90778206583068,132.68236865898973,2.119156655952856,0,0,466.351353,539.46875,46.6351353,77.06696428571429
2021-02-18 06:36:50+00:00,124.75139890829712,162.33425022765178,5.062856201657279,0,0,466.351353,539.46875,46.6351353,77.06696428571429
2021-02-18 06:37:00+00:00,18.131026506474814,131.72858225928735,2.3883744166034875,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:37:10+00:00,18.235872203876525,131.7506857088811,2.402588667360257,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:37:20+00:00,19.348255455272728,130.62891886756603,2.527441692095763,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:37:30+00:00,33.01662708811447,91.21064521029902,1.5132974507214776,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:37:40+00:00,36.84995340541611,130.982819803088,2.426457204316128,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:37:50+00:00,33.02240433951498,133.1307568132181,2.198148840755864,0,0,510.267444,540.15625,51.0267444,77.16517857142857
2021-02-18 06:38:00+00:00,139.2237755200317,264.43892596504617,9.204046416828966,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:38:10+00:00,18.337200797142856,99.73404255319149,1.8288431646086625,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:38:20+00:00,13.021902985316846,122.7005499715532,1.5977946579745872,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:38:30+00:00,61.6319480331489,122.75130818795452,3.795034484177333,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:38:40+00:00,34.142496014197754,132.65140160746557,2.270070583929054,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:38:50+00:00,101.97367603037648,268.14955499580947,6.836048962208073,0,0,416.5551,540.1640625,41.65551,77.16629464285715
2021-02-18 06:39:00+00:00,36.81985881381527,84.01714919227172,1.5446771264560408,0,0,418.813362,543.7109375,41.8813362,77.67299107142858
2021-02-18 06:39:10+00:00,75.00915069037396,270.5265288612179,5.072991292273724,0,0,418.813362,543.7109375,41.8813362,77.67299107142858
2021-02-18 06:39:20+00:00,9.88417781130742,134.4418052256532,1.3288467081235156,0,0,418.813362,543.7109375,41.8813362,77.67299107142858
2021-02-18 06:39:30+00:00,9.343802223082337,134.90933257381562,1.2605661216177726,0,0,418.813362,543.7109375,41.8813362,77.67299107142858
2021-02-18 06:39:50+00:00,13.127344639344262,80.80999242997729,1.0608206209311126,0,0,418.813362,543.7109375,41.8813362,77.67299107142858
2021-02-18 06:40:00+00:00,20.649795284801147,134.55596694258577,1.3899252747950923,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:40:10+00:00,28.92770802581397,133.44706662875558,1.9249910333617664,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:40:20+00:00,85.75714123885447,269.3128404963305,5.773874824970225,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:40:30+00:00,12.35381111551155,84.41679049034175,1.0428690846953936,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:40:40+00:00,31.433092288177345,134.619265424707,2.1145951651299377,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:40:50+00:00,28.15718742266146,131.72959129548872,1.8523120489661085,0,0,459.602982,545.87890625,45.9602982,77.98270089285714
2021-02-18 06:41:00+00:00,120.95566458818172,266.3510625546576,8.054167446266742,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
2021-02-18 06:41:10+00:00,24.42633068146061,121.11135380889664,1.4716551182027284,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
2021-02-18 06:41:20+00:00,109.30060892573763,199.09886360011507,5.44040675697874,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
2021-02-18 06:41:30+00:00,25.268518997112025,133.9423778837985,1.673893873699522,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
2021-02-18 06:41:40+00:00,109.61992516161148,267.27317335315666,7.324616315169863,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
