datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage,is_anomaly
2021-02-27 12:40:00+00:00,0.0,0.0,0.0,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:40:10+00:00,0.0,0.0,0.0,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:40:20+00:00,0.0,0.0,0.0,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:40:30+00:00,0.0,0.0,0.0,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:40:40+00:00,170.1904699385246,23.010184835910977,3.916114170596002,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:40:50+00:00,18.3183342879163,49.67556103551719,0.4574839985104814,0,0,16.156252,493.27734375,1.6156252,70.46819196428571,0
2021-02-27 12:41:00+00:00,76.96167129540649,95.00721886264664,1.8279785871994385,0,0,224.055186,522.890625,22.4055186,74.69866071428571,0
2021-02-27 12:41:10+00:00,19.4393264812462,49.03672874407016,0.4794562664930667,0,0,224.055186,522.890625,22.4055186,74.69866071428571,0
2021-02-27 12:41:20+00:00,19.801443626772148,49.16021890922816,0.4895103386488016,0,0,224.055186,522.890625,22.4055186,74.69866071428571,0
2021-02-27 12:41:30+00:00,70.0111905051079,98.13459517026058,1.7176299594016886,0,0,224.055186,522.890625,22.4055186,74.69866071428571,0
2021-02-27 12:41:50+00:00,16.237910971976042,48.7743786910028,0.3967862052598647,0,0,224.055186,522.890625,22.4055186,74.69866071428571,0
2021-02-27 12:42:00+00:00,66.75342901409229,97.44931930655557,1.6262690547004424,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:42:10+00:00,21.44840199621212,47.58970412529293,0.514351664016405,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:42:20+00:00,16.79381953168564,48.134227756237,0.4056724134339272,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:42:30+00:00,67.59305239121339,95.85581279894566,1.6197967441303691,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:42:40+00:00,8.91802136574074,47.73129051266942,0.4256686686063642,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:42:50+00:00,8.253159226,47.48789058790009,0.3919251223288061,0,0,204.848397,523.7734375,20.4848397,74.82477678571429,0
2021-02-27 12:43:10+00:00,18.553979576884124,47.075991966531305,0.4417145089237509,0,0,192.151752,524.45703125,19.2151752,74.92243303571429,0
2021-02-27 12:43:20+00:00,85.39641700602618,94.58164621017151,2.019233425220061,0,0,192.151752,524.45703125,19.2151752,74.92243303571429,0
2021-02-27 12:43:30+00:00,8.484568980582525,48.90788224121557,0.4149623005698006,0,0,192.151752,524.45703125,19.2151752,74.92243303571429,0
2021-02-27 12:43:40+00:00,8.099119378521127,47.16824447766152,0.3820212428998505,0,0,192.151752,524.45703125,19.2151752,74.92243303571429,0
2021-02-27 12:43:50+00:00,17.671607260012717,47.68471679280057,0.4214689128820813,0,0,192.151752,524.45703125,19.2151752,74.92243303571429,0
2021-02-27 12:44:00+00:00,17.3828460439559,47.14897374508621,0.4091265657236219,0,0,196.810948,524.67578125,19.6810948,74.95368303571428,0
2021-02-27 12:44:10+00:00,70.25795449891962,93.0191656044735,1.633834076141642,0,0,196.810948,524.67578125,19.6810948,74.95368303571428,0
2021-02-27 12:44:20+00:00,8.833707197979798,47.01301168202109,0.415299179694178,0,0,196.810948,524.67578125,19.6810948,74.95368303571428,0
2021-02-27 12:44:40+00:00,17.586380529064016,47.40156633459911,0.4170900253167702,0,0,196.810948,524.67578125,19.6810948,74.95368303571428,0
2021-02-27 12:44:50+00:00,70.25210370759979,95.384256729616,1.675236173960327,0,0,196.810948,524.67578125,19.6810948,74.95368303571428,0
2021-02-27 12:45:00+00:00,8.547599540160643,47.30692504987176,0.4043606508026979,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:45:10+00:00,17.278972936541294,46.9249376260148,0.4124959736493462,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:45:20+00:00,81.76309448687212,97.10639903724189,1.9849299199404784,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:45:30+00:00,8.685634698189135,47.19848053181386,0.4099487602089269,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:45:40+00:00,17.312052932951538,46.64840325257264,0.4050860909410517,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:45:50+00:00,18.099982310132773,48.78275374863995,0.4414558675319697,0,0,194.403381,524.890625,19.4403381,74.984375,0
2021-02-27 12:46:00+00:00,16.45840615564435,48.03493449781659,0.3979351336624265,0,0,202.03668,525.50390625,20.203668,75.07198660714286,0
2021-02-27 12:46:10+00:00,16.755815364178503,48.551068883610455,0.4140419180997625,0,0,202.03668,525.50390625,20.203668,75.07198660714286,0
2021-02-27 12:46:20+00:00,75.33217668065342,95.53151221875304,1.799149189258277,0,0,202.03668,525.50390625,20.203668,75.07198660714286,0
2021-02-27 12:46:30+00:00,18.66987738213453,47.903860088826725,0.4444178354674257,0,0,202.03668,525.50390625,20.203668,75.07198660714286,0
2021-02-27 12:46:40+00:00,19.922831595347425,48.81306021878484,0.4863243380920369,0,0,202.03668,525.50390625,20.203668,75.07198660714286,0
