datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage,is_anomaly
2021-02-19 06:37:00+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:37:10+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:37:20+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:37:30+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:37:40+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:37:50+00:00,0.0,0.0,0.0,0,0,4.033542,336.984375,0.4033542,48.140625,0
2021-02-19 06:38:00+00:00,0.0,0.0,0.0,0,0,100.753546,337.25390625,10.0753546,48.17912946428572,0
2021-02-19 06:38:10+00:00,945.3136135146226,24.85753008752193,5.874540397520953,0,0,100.753546,337.25390625,10.0753546,48.17912946428572,0
2021-02-19 06:38:20+00:00,118.92015318255034,27.43371093254748,1.633786628752144,0,0,100.753546,337.25390625,10.0753546,48.17912946428572,0
2021-02-19 06:38:30+00:00,496.5488216419295,52.943553113375046,6.572264727995822,0,0,100.753546,337.25390625,10.0753546,48.17912946428572,0
2021-02-19 06:38:50+00:00,170.76103839832007,18.108023691272493,1.5350839821444264,0,0,100.753546,337.25390625,10.0753546,48.17912946428572,0
2021-02-19 06:39:00+00:00,37.24854306677351,28.40134737494192,0.529297774581419,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:39:10+00:00,234.6926880199241,55.163433218297406,3.236613605602448,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:39:20+00:00,67.12727803373946,18.58177708408916,0.6234497034754581,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:39:30+00:00,312.83409206115306,56.98309188370429,4.4565634530689735,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:39:40+00:00,55.84821961484099,26.850094876660343,1.499529995351044,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:39:50+00:00,64.19135393577982,20.69882263577668,1.3286854498670717,0,0,112.951835,339.69921875,11.2951835,48.52845982142857,0
2021-02-19 06:40:00+00:00,96.29970151470587,25.74051291757358,2.4788037107977665,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:40:10+00:00,57.45356043944637,27.395961702531046,1.5739955414731257,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:40:20+00:00,53.44948589015152,25.033187938554903,1.3380110255073014,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:40:30+00:00,71.67379251428571,20.44591568493817,1.4654363185668386,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:40:40+00:00,56.15766448630137,27.70661353069552,1.5559387067084165,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:40:50+00:00,47.34274317770035,27.201213155151173,1.2877800485262063,0,0,122.214903,339.74609375,12.2214903,48.53515625,0
2021-02-19 06:41:00+00:00,90.60429778282828,18.803418803418804,1.70367055660019,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:41:10+00:00,57.06866237269372,26.768075859344133,1.5276182835835637,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:41:20+00:00,52.89043763321799,27.41415291216088,1.4499465448681466,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:41:30+00:00,71.49681583695651,17.327431961578302,1.2388562118843582,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:41:40+00:00,115.04475054166666,28.203122895414,1.6264247055090386,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:41:50+00:00,329.65204270240395,56.01466569358793,4.616337241795883,0,0,120.94194,340.05078125,12.094194,48.578683035714285,0
2021-02-19 06:42:00+00:00,94.18057549783131,17.371556115226863,0.8183965417659895,0,0,105.077814,340.2109375,10.5077814,48.6015625,0
2021-02-19 06:42:20+00:00,171.05496543461936,27.475547018491707,2.350019089223665,0,0,105.077814,340.2109375,10.5077814,48.6015625,0
2021-02-19 06:42:30+00:00,353.35812517353213,55.56875309837271,4.908917603267972,0,0,105.077814,340.2109375,10.5077814,48.6015625,0
2021-02-19 06:42:40+00:00,86.05212374685672,23.354306061215706,1.007385401803341,0,0,105.077814,340.2109375,10.5077814,48.6015625,0
2021-02-19 06:42:50+00:00,659.1356288302306,45.57517662137113,7.510055675344072,0,0,105.077814,340.2109375,10.5077814,48.6015625,0
2021-02-19 06:43:00+00:00,102.69139417553689,25.79437094809056,1.3241558945829364,0,0,121.501129,340.2890625,12.1501129,48.61272321428572,0
2021-02-19 06:43:10+00:00,415.64470988275866,55.46860490595675,5.763808048434439,0,0,121.501129,340.2890625,12.1501129,48.61272321428572,0
2021-02-19 06:43:20+00:00,179.48918797011495,18.51058678521526,1.665270328531195,0,0,121.501129,340.2890625,12.1501129,48.61272321428572,0
2021-02-19 06:43:30+00:00,341.43354159827163,50.328924199271725,4.295995708547076,0,0,121.501129,340.2890625,12.1501129,48.61272321428572,0
2021-02-19 06:43:40+00:00,44.05749136486487,28.03561280545557,1.235178769085054,0,0,121.501129,340.2890625,12.1501129,48.61272321428572,0
